session_id,index,elapsed_time,event_name,name,level,page,room_coor_x,room_coor_y,screen_coor_x,screen_coor_y,hover_duration,text,fqid,room_fqid,text_fqid,fullscreen,hq,music,level_group
20100312152757270,320,364886,navigate_click,undefined,6,,-435.8070351283368,-212.3765353867772,223.0,495.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20100312152757270,575,657160,person_click,basic,9,,29.77360999227427,-41.00000000000001,422.0,371.0,,Thanks for the help!,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.done,0,0,1,5-12
20100312332553410,1112,6003876,navigate_click,undefined,18,,-761.2359026534389,-698.2264809491734,145.0,532.0,,,,tunic.wildlife.center,,0,0,1,13-22
20100312370755670,284,363886,navigate_click,undefined,6,,255.31889412099912,292.4829563126335,381.0,150.0,,,tostacks,tunic.historicalsociety.entry,,0,0,1,5-12
20100312513210304,392,330299,navigate_click,undefined,9,,501.64598806312864,-148.0,858.0,478.0,,,toentry,tunic.drycleaner.frontdesk,,0,0,1,5-12
20100312513210304,578,755017,cutscene_click,basic,13,,175.23665575179504,-128.417188977702,495.0,415.0,,Want to look for more clues?,ch3start,tunic.historicalsociety.basement,tunic.historicalsociety.basement.ch3start,0,0,1,13-22
20100313031673630,215,300824,person_click,basic,6,,-431.58945169843344,-57.16264934526089,492.0,354.0,,You'll have to get started without me.,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,0,5-12
20100313345568708,1043,1026255,navigate_click,undefined,19,,-455.97578329355065,-535.2315870552311,115.0,410.0,,,,tunic.wildlife.center,,0,0,1,13-22
20100313502867990,222,360232,person_click,basic,6,,22.683631563560123,-24.999999999999982,431.0,355.0,,Wait a minute!,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
20100314235959416,1015,1899125,object_click,basic,21,,442.7255276084942,-84.2444197415549,807.0,416.0,,,journals_flag.pic_1.next,tunic.historicalsociety.stacks,,0,0,1,13-22
20100315244740388,208,304460,person_click,basic,6,,-597.5894338595755,-151.16264660102183,326.0,448.0,,BUT WELLS STOLE TEDDY!,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
20100315514677108,277,552795,person_click,basic,7,,-178.14126195101682,-16.00000000000003,288.0,346.0,,Thanks.,worker,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.worker.intro,1,0,1,5-12
20100316021416084,919,2248100,navigate_click,undefined,20,,603.5317580470762,-31.66858319978332,789.0,354.0,,,,tunic.library.frontdesk,,0,1,1,13-22
20100316100826308,36,87755,object_click,close,0,,-227.6589462368253,200.0837841744406,801.0,75.0,,,notebook,tunic.historicalsociety.closet,,0,0,1,0-4
20100316260843110,524,1092870,navigate_click,undefined,11,,-330.6745372785226,67.3631332361291,485.0,278.0,,,worker,tunic.library.frontdesk,,1,0,1,5-12
20100316454852148,335,496244,navigate_click,undefined,10,,65.39229761447847,-217.0,480.0,547.0,,,,tunic.library.microfiche,,0,0,1,5-12
20100317265462410,59,86008,navigate_click,undefined,2,,46.309737459166186,127.60584423524165,438.0,240.0,,,tunic,tunic.historicalsociety.collection,,0,0,1,0-4
20100318464564692,1057,4123825,navigate_click,undefined,21,,-59.34850090566015,-307.00000000000006,349.0,637.0,,,tostacks,tunic.historicalsociety.frontdesk,,0,0,1,13-22
20100319050256450,407,630339,navigate_click,undefined,7,,-617.4789433930438,-212.0671744618809,28.0,446.0,,,,tunic.historicalsociety.entry,,0,0,1,5-12
20100319230199856,523,611520,person_click,basic,10,,-323.5770896749725,155.9144249746051,285.0,210.0,,What was Wells doing here?,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.wells,1,0,1,5-12
20100320035321064,115,303800,object_click,basic,3,,615.7323302142756,64.00000000000001,626.0,266.0,,,plaque,tunic.kohlcenter.halloffame,,0,0,1,0-4
20100323035561064,1261,1475634,navigate_click,undefined,18,,952.5393196483653,-498.0122783690995,803.0,454.0,,,,tunic.wildlife.center,,0,0,1,13-22
20100408274868504,1060,2535777,person_click,basic,21,,-83.35033456591205,117.22727713659614,483.0,240.0,,The boss is gonna love it!,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.nelson,1,1,1,13-22
20100408385907740,326,1273580,navigate_click,undefined,6,,-145.71974812745438,-65.85544476071937,209.0,367.0,,,,tunic.historicalsociety.entry,,0,0,1,5-12
20100408584364452,194,244230,object_click,basic,3,,518.6548105524337,-267.0,529.0,597.0,,,plaque,tunic.kohlcenter.halloffame,,0,0,1,0-4
20100408584364452,582,661362,map_click,undefined,8,,437.018309498795,55.99999999999999,590.0,274.0,,,tunic.drycleaner,tunic.humanecology.frontdesk,,0,0,1,5-12
20100409030910480,333,388667,navigate_click,undefined,6,,213.6514980105045,167.0,622.0,163.0,,,magnify,tunic.historicalsociety.frontdesk,,1,0,1,5-12
20100409183263900,489,906278,navigate_click,undefined,11,,436.4990374181672,-209.0,794.0,539.0,,,,tunic.humanecology.frontdesk,,0,0,1,5-12
20100409183263900,628,1085241,object_hover,undefined,11,,,,,,66.0,,journals.pic_2.next,tunic.historicalsociety.stacks,,0,0,1,5-12
20100409201653956,785,1162529,cutscene_click,basic,18,,164.21480840007231,64.87751404611062,414.0,294.0,,The symbol on the flag looks sort of like a deer hoof.,groupconvo_flag,tunic.historicalsociety.entry,tunic.historicalsociety.entry.groupconvo_flag,0,0,1,13-22
20100409471043468,182,350865,person_click,basic,2,,221.61345342671456,6.140946643912878,574.0,324.0,,I'll be at the Capitol. Let me know if you find anything!,gramps,tunic.historicalsociety.collection,tunic.historicalsociety.collection.gramps.found,1,0,1,0-4
20100409495134156,328,712415,person_click,basic,7,,47.85870327283007,-153.0,514.0,483.0,,Maybe I can help!,worker,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.worker.intro,0,0,0,5-12
20100409545623644,40,127643,cutscene_click,basic,1,,42.08753963966004,-53.993030165855046,339.0,367.0,,See?,groupconvo,tunic.historicalsociety.entry,tunic.historicalsociety.entry.groupconvo,0,0,1,0-4
20100409545623644,266,689918,navigate_click,undefined,7,,883.0751330600526,97.28870329535631,876.0,265.0,,,tomap,tunic.historicalsociety.entry,,0,0,1,5-12
20100410010710028,341,855327,object_click,basic,9,,-225.162796978297,-107.0,222.0,437.0,,,reader.paper2.bingo,tunic.library.microfiche,,0,0,0,5-12
20100410065923504,1365,3401057,navigate_click,undefined,18,,-1239.8587010674325,-154.09714788004297,663.0,454.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
20100410125052450,522,1186526,notification_click,basic,9,,-118.16279697829737,-196.00000000000003,329.0,526.0,,Youmans was a suffragist!,,tunic.library.microfiche,tunic.library.microfiche.reader.paper2.bingo,0,0,1,5-12
20100410150892310,1790,2150873,object_click,basic,21,,459.7255275758548,217.755580258445,824.0,114.0,,,journals_flag,tunic.historicalsociety.stacks,,0,0,1,13-22
20100410160958750,712,1441336,navigate_click,undefined,15,,-1781.4993879374051,-150.00329070203162,13.0,450.0,,,,tunic.historicalsociety.cage,,0,0,0,13-22
20100410433521160,143,306549,navigate_click,undefined,5,,828.3082118909276,-144.689422575915,856.0,389.0,,,toentry,tunic.capitol_0.hall,,0,0,1,5-12
20100410495858170,1626,3784874,person_click,basic,21,,-449.48637256728216,264.4697792283982,202.0,127.0,,"Now I just need some old photos, like last time.",worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.nelson,0,0,1,13-22
20100411140929120,451,814973,cutscene_click,basic,13,,-63.836394889520186,-97.01477069858393,503.0,400.0,,Check out the next artifact!,ch3start,tunic.historicalsociety.basement,tunic.historicalsociety.basement.ch3start,0,0,1,13-22
20100411140929120,813,1333347,navigate_click,undefined,21,,-593.5670728882579,-6.589076322489063,125.0,335.0,,,,tunic.library.frontdesk,,0,0,1,13-22
20100411184609156,786,346688126,navigate_click,undefined,17,,-429.7991661263066,-154.58032647069192,327.0,476.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,13-22
20100411241365080,1594,2807539,navigate_click,undefined,16,,-666.0573992104428,-160.76128330540496,858.0,459.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
20100411241365080,1665,2906039,navigate_click,undefined,17,,-505.3376934231665,-39.812399830272206,156.0,346.0,,,toentry,tunic.historicalsociety.basement,,0,0,1,13-22
20100412084010332,512,1018150,navigate_click,undefined,12,,295.4024423073406,6.397995880179807,451.0,293.0,,,chap2_finale_c,tunic.capitol_1.hall,,0,0,1,5-12
20100412223669828,178,172104,navigate_click,undefined,4,,-86.63963893486584,-111.0,85.0,441.0,,,,tunic.kohlcenter.halloffame,,0,0,1,0-4
20100412261095500,520,1038305,navigate_click,undefined,15,,-342.3127334074262,202.6805934298867,26.0,68.0,,,tobasement,tunic.historicalsociety.closet_dirty,,0,0,1,13-22
20100412520587976,602,618911,navigate_click,undefined,12,,-457.7373531721282,-279.1173898834074,67.0,493.0,,,,tunic.historicalsociety.entry,,1,0,1,5-12
20100413005869268,638,799465,cutscene_click,basic,13,,203.4656654624158,-218.97806835464888,523.0,480.0,,What is it?,ch3start,tunic.historicalsociety.basement,tunic.historicalsociety.basement.ch3start,0,0,1,13-22
20100414073367776,523,12591226,person_click,basic,15,,-672.7000918034712,-229.1637429506992,577.0,517.0,,Whoever lost these glasses probably took Teddy!,glasses,tunic.historicalsociety.cage,tunic.historicalsociety.cage.glasses.afterteddy,0,0,1,13-22
20100415021040896,193,295746,navigate_click,undefined,6,,-606.1356136639796,-135.21332018241614,24.0,438.0,,,,tunic.historicalsociety.closet_dirty,,1,1,1,5-12
20100415423744664,465,652319,object_hover,undefined,7,,,,,,17.0,,businesscards.card_1.next,tunic.humanecology.frontdesk,,0,0,1,5-12
20100415522426876,638,479242,navigate_click,undefined,5,,105.8600552443817,-177.4158482143174,599.0,448.0,,,,tunic.historicalsociety.basement,,0,0,1,5-12
20100416000559350,249,449292,person_click,basic,6,,-388.5894512760463,-222.1626494165504,535.0,519.0,,I'm afraid my papers have gone missing in this mess.,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
20100416000559350,355,560153,person_click,basic,8,,-0.3343855172664121,-24.00000000000001,391.0,354.0,,Are you okay?,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12
20100416222245080,579,305731,navigate_click,undefined,11,,255.7561172388961,106.18571319767081,378.0,261.0,,,tostacks,tunic.historicalsociety.entry,,0,0,1,5-12
20100416225217944,499,819319,navigate_click,undefined,11,,190.62854781175187,88.90957888095059,276.0,273.0,,,tostacks,tunic.historicalsociety.entry,,0,0,1,5-12
20100416511801948,310,464747,navigate_click,undefined,9,,0.2951596911742626,-122.87929100629519,739.0,424.0,,,,tunic.library.frontdesk,,0,0,1,5-12
20100417025183136,1042,7441629,navigate_click,undefined,21,,65.11446463729192,-782.8233713496763,446.0,561.0,,,,tunic.wildlife.center,,0,0,1,13-22
20100417141366620,1015,2538497,navigate_click,undefined,15,,-601.7302588369772,-83.43958361076609,86.0,394.0,,,,tunic.library.frontdesk,,0,0,1,13-22
20100417182858356,326,583551,person_click,basic,11,,-663.1834706379869,-63.89385376700768,38.0,379.0,,You could try the archivist. Maybe he can help you find Wells!,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.wells_recap,0,0,1,5-12
20100417200214012,884,51480129,navigate_click,undefined,19,,-122.90132275330306,-722.7545605658905,737.0,586.0,,,,tunic.wildlife.center,,0,0,1,13-22
20100419033907510,1132,1463556,map_hover,basic,20,,,,,,567.0,,tunic.drycleaner,tunic.flaghouse.entry,,0,0,1,13-22
20100419161784510,615,1611222,map_hover,basic,13,,,,,,682.0,,tunic.library,tunic.historicalsociety.entry,,0,0,1,13-22
20100419525946220,406,490488,person_click,basic,11,,234.61741324161892,-80.0,643.0,410.0,,I can't calm down. This is important!,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.newspaper,0,0,1,5-12
20100507142168800,650,1614854,cutscene_click,basic,16,,-1294.4816619818153,-145.29010163443797,110.0,458.0,,Wait- me?,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,0,0,1,13-22
20100507154031370,72,62651,cutscene_click,basic,2,,-209.58118902801013,-9.49092807446491,270.0,341.0,,undefined,cs,tunic.historicalsociety.collection,tunic.historicalsociety.collection.cs,0,0,1,0-4
20100507315503576,365,353895,navigate_click,undefined,4,,-891.2405606615532,-58.00000000000001,21.0,388.0,,,toentry,tunic.kohlcenter.halloffame,,0,0,1,0-4
20100507555370316,577,3789118,cutscene_click,basic,16,,-949.4458493096388,-60.16613469228922,414.0,383.0,,YEAH!,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,0,0,1,13-22
20100508030691080,576,1285520,navigate_click,undefined,15,,-41.04073910204225,-123.00000000000004,425.0,453.0,,,,tunic.historicalsociety.frontdesk,,0,0,1,13-22
20100508135170490,381,839733,person_click,basic,9,,109.66559186547363,57.0,501.0,273.0,,Thanks for the help!,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.done,0,0,1,5-12
20100508202180264,753,1472221,person_click,basic,19,,229.30660165633608,18.488696985245856,615.0,309.0,,It's an ecology flag!,flag_girl,tunic.flaghouse.entry,tunic.flaghouse.entry.flag_girl.symbol,0,0,1,13-22
20100509014063976,795,647856,cutscene_click,basic,16,,-1302.4252818355762,-127.13037756829426,103.0,442.0,,YEAH!,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,0,0,1,13-22
20100509333736170,234,575353,person_click,basic,6,,-51.34850090565897,-147.00000000000003,357.0,477.0,,Wells? I knew it!,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,0,5-12
20100509563449628,655,1572529,observation_click,basic,18,,-540.2301331132493,-727.0339433159936,261.0,538.0,,People sure drink a lot of coffee around here.,coffee,tunic.wildlife.center,tunic.wildlife.center.coffee,0,0,1,13-22
20100510013017716,780,2013787,cutscene_click,basic,16,,-932.4210559212092,-157.77495011928642,429.0,469.0,,Ugh. Fine.,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,0,0,1,13-22
20100510021345012,234,688354,object_click,basic,7,,413.23976433469016,19.00000000000001,771.0,311.0,,,businesscards.card_1.next,tunic.humanecology.frontdesk,,0,0,1,5-12
20100510233150836,966,2044970,navigate_click,undefined,17,,-220.93535633233887,10.634132084455628,171.0,317.0,,,gramps,tunic.historicalsociety.collection_flag,,0,0,1,13-22
20100510240101590,703,1227958,navigate_click,undefined,18,,-751.5324435016563,-722.557501798753,209.0,527.0,,,,tunic.wildlife.center,,0,1,1,13-22
20100510495385840,69,160053,cutscene_click,basic,2,,22.682327534912428,-54.84737862868164,454.0,375.0,,So? History is boring!,cs,tunic.historicalsociety.collection,tunic.historicalsociety.collection.cs,0,1,1,0-4
20100510550261748,2055,1828424,navigate_click,undefined,21,,-637.9837616264358,-192.15749560296845,874.0,485.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
20100510581337424,408,631719,person_click,basic,8,,62.665607202949325,-9.999999999999991,454.0,340.0,,Leo... you mean Leopold?,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12
20100510583655616,779,1370283,navigate_click,undefined,18,,494.11372162975294,-497.2116666658651,473.0,434.0,,,,tunic.wildlife.center,,0,0,1,13-22
20100511092925684,143,139064,object_click,basic,3,,465.7667186368361,-80.0,476.0,410.0,,,plaque,tunic.kohlcenter.halloffame,,0,0,1,0-4
20100511260228696,24,33014,navigate_click,undefined,0,,-623.6355574035573,-24.935456928509694,280.0,332.0,,,retirement_letter,tunic.historicalsociety.closet,,0,0,0,0-4
20100511260228696,909,3757313,navigate_click,undefined,18,,-678.8936370753736,-599.4024194717589,93.0,471.0,,,,tunic.wildlife.center,,0,0,0,13-22
20100511344106440,958,2012697,navigate_click,undefined,18,,1.8667892877130043,-55.00000000000002,860.0,385.0,,,,tunic.kohlcenter.halloffame,,1,1,1,13-22
20100511354667270,694,1162541,observation_click,basic,14,,37.31072319012787,-143.89526509737615,686.0,448.0,,It's locked!,lockeddoor,tunic.historicalsociety.cage,tunic.historicalsociety.cage.lockeddoor,0,0,1,13-22
20100511433003236,758,1187053,person_click,basic,18,,-853.9013197251272,-424.36062192358236,176.0,357.0,,So? What'd you find out?,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,1,1,13-22
20100511443656320,354,928839,navigate_click,undefined,6,,-6.999999999999983,91.56545511481708,433.0,221.0,,,tofrontdesk,tunic.historicalsociety.stacks,,1,0,1,5-12
20100511574637332,832,2189945,person_click,basic,21,,-23.387003254641353,64.00000000000001,385.0,266.0,,What are you doing here?,archivist_glasses,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist_glasses.confrontation,0,0,1,13-22
20100512030729656,683,987799,person_click,basic,18,,837.8727949697081,-417.59155059677687,785.0,343.0,,Careful. That beak is sharp!,crane_ranger,tunic.wildlife.center,tunic.wildlife.center.crane_ranger.crane,0,0,1,13-22
20100512071808868,711,1118860,navigate_click,undefined,14,,-1203.5391418387821,-152.96216165414768,695.0,453.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
20100512084890896,220,343732,person_click,basic,7,,-264.74856068470785,-143.99999999999997,201.0,474.0,,"Ooh, thanks!",worker,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.worker.intro,1,0,1,5-12
20100512120805024,450,936385,person_click,basic,11,,-10.362592315843377,116.0,398.0,214.0,,"Calm down, kid. I haven't seen him.",archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.newspaper,0,0,1,5-12
20100512295052450,211,231506,person_click,basic,6,,-737.7849543803488,-107.85090825827736,183.0,403.0,,Who could've done this?,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
20100512295052450,307,342161,person_click,basic,8,,-81.3162287749057,20.99999999999999,310.0,309.0,,Please?,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12
